V_TRI_FORM_R_EZ.ACCURACY_SCORE,V_TRI_FORM_R_EZ.ACTIVE_DATE,V_TRI_FORM_R_EZ.ACTIVE_STATUS,V_TRI_FORM_R_EZ.AIR_TOTAL_RELEASE,V_TRI_FORM_R_EZ.CHEM_NAME,V_TRI_FORM_R_EZ.CHEM_PROCESSING_AID,V_TRI_FORM_R_EZ.CITY_NAME,V_TRI_FORM_R_EZ.DISP_LANDFILL_SURF_IMP,V_TRI_FORM_R_EZ.DISP_LAND_TREATMENT,V_TRI_FORM_R_EZ.DISP_OTHER_LAND_DISP,V_TRI_FORM_R_EZ.EST_ANNUAL_REDUCT_2,V_TRI_FORM_R_EZ.FACILITY_NAME,V_TRI_FORM_R_EZ.FAC_CLOSED_IND,V_TRI_FORM_R_EZ.GENERIC_CHEM_NAME,V_TRI_FORM_R_EZ.IMPORTED,V_TRI_FORM_R_EZ.LANDF_8795_RELEASE_NA,V_TRI_FORM_R_EZ.LANDF_8795_RELEASE_RANGE_CODE,V_TRI_FORM_R_EZ.LANDF_8795_TOT_REL,V_TRI_FORM_R_EZ.LAND_TOTAL_RELEASE,V_TRI_FORM_R_EZ.LAND_TREA_BASIS_EST_CODE,V_TRI_FORM_R_EZ.LAND_TREA_RELEASE_RANGE_CODE,V_TRI_FORM_R_EZ.LAND_TREA_TOT_REL,LATITUDE,LONGITUDE,V_TRI_FORM_R_EZ.OFF_SITE_CITY_1,V_TRI_FORM_R_EZ.OFF_SITE_CITY_3,V_TRI_FORM_R_EZ.OFF_SITE_CITY_4,V_TRI_FORM_R_EZ.ONS_WASTESTREAM_CODE_9,V_TRI_FORM_R_EZ.OTH_DISP_TOT_REL,V_TRI_FORM_R_EZ.OTH_LANDF_BASIS_EST_CODE,V_TRI_FORM_R_EZ.OTH_LANDF_RELEASE_NA,V_TRI_FORM_R_EZ.SOURCE,V_TRI_FORM_R_EZ.TRI_CHEM_ID,V_TRI_FORM_R_EZ.TRI_FACILITY_ID,V_TRI_FORM_R_EZ.WATER_TOTAL_RELEASE
30,1987,1,1.48,Lead,0,YORK,0,0,0,,NEW STANDARD CORP,0,NA,0,,,0,0,,,0,40.00061,-76.6265,MANHEIM,,,,0,,1,Reported,7439921,17406NWSTNRD24X,0
50,1987,1,5,Manganese,0,CONNEAUT LAKE,0,0,0,,VIKING TOOL & GAGE,0,NA,0,,,0,0,,,0,41.617297,-80.288528,WARREN,,,,0,,1,Reported,7439965,16316VKNGT1116S,0
30,1987,1,18.15,Zinc compounds,0,DENVER,0,0,0,,MGS INC,0,NA,0,,,0,0,,,0,40.22726,-76.08722,LANCASTER,,,,0,,1,Reported,N982,17517MGSNC178MU,0
30,1987,1,250,1 2 4-Trimethylbenzene,0,PITTSBURGH,0,0,0,,WATSON STANDARD CO (NEVILLE ISLAND PLANT),0,NA,0,,,0,0,,,0,40.5041,-80.10197,EAST CHICAGO,,,,0,,1,Reported,95636,15225WTSNSCORNE,0
50,1987,1,10,Acrylic acid,0,NESQUEHONING,0,0,0,,AMETEK CHEMICAL PRODUCTS DIV,0,NA,0,,,0,0,,,0,40.859596,-75.839862,LEWISBERRY,,,,0,,1,Reported,79107,18240MTKWSGREEN,0
1,1995,1,0,Polycyclic aromatic compounds,0,NEW KINGSTOWN,0,0,0,,SAFETY-KLEEN SYSTEMS NEW KINGSTOWN (NKP),0,NA,0,,,0,0,,,0,40.233481,-77.072058,BRESLAU,EAST CHICAGO,,,0,,1,Reported,N590,17072SFTYK10ELE,0
30,1987,1,500,Copper,0,ROCKWOOD,0,0,0,,AAADCG INC ROCKWOOD DIV,0,NA,0,,,0,0,,,0,39.91349,-79.16311,LISTIE,,,,0,,1,Reported,7440508,15557RCKWD300MA,0
30,1987,1,484,Ethylene glycol,0,PITTSBURGH,0,0,0,,INEOS COMPOSITES US LLC,0,NA,0,,,0,0,,,0,40.49761,-80.09127,,,,,0,,1,Reported,107211,15225SHLND2650N,0
30,1987,1,48,Manganese compounds,0,EAST GREENVILLE,1435,0,0,,CUSTOM PROCESSING SERVICES LLC,0,NA,0,,,0,0,,,0,40.40671,-75.51066,BIRDSBORO,,,,0,,1,Reported,N450,1804WCSTMP461ST,0
50,1987,1,512,Certain glycol ethers,0,HERMITAGE,0,0,0,,CCL CONTAINER AEROSOL DIV,0,NA,0,,,0,0,,,0,41.19681,-80.47798,CALVERT CITY,,,,0,,1,Reported,N230,16148DVNCDONELL,0
50,1987,1,0,Peracetic acid,0,CHAMBERSBURG,0,0,0,,ALEX C FERGUSSON LLC,0,NA,0,,,0,0,,,0,40.005923,-77.649156,LEWISBERRY,,,,0,,1,Reported,79210,17201LXCFR8DEVE,0
5,1987,1,144,Manganese compounds,0,SPRING GROVE,0,48881,0,,PIXELLE SPECIALTY SOLUTIONS LLC,0,NA,0,,,0,0,,,0,39.87159,-76.867315,GOOD SPRING,,,,0,,1,Reported,N450,17362PHGLT228SO,7666
50,1987,1,0,Xylene (mixed isomers),0,MARS,0,0,0,,FBC CHEMICAL CORP,0,NA,0,,,0,0,,,0,40.691364,-80.000636,,,,,0,,,Reported,1330207,16046FBCCH634RT,0
30,1987,1,5,Copper,0,ERIE,5,0,0,,URICK FOUNDRY CO,0,NA,0,,,0,0,,,0,42.11585,-80.09271,ERIE,,,,0,,1,Reported,7440508,16501RCKFN15THC,0
30,1987,1,0.24,Manganese  And Manganese Compounds,0,HATFIELD,124,0,0,,PENN COLOR INC,0,NA,0,,,0,0,,,0,40.29564,-75.29828,AVON,ROACHDALE,MYERSTOWN,,0,,1,Reported,N450,19440PNNCL2755B,0
17400,1987,1,15.4,Ethylbenzene,0,MARCUS HOOK,0,0,0,,SUNOCO LLC-RACE FUELS,0,NA,0,,,0,0,,,0,39.814609,-75.42227,,,,,0,,1,Reported,100414,19061SNRFNGREEN,0
50,1987,1,8,Manganese  And Manganese Compounds,0,ROCHESTER,68,0,0,,ATI PRECISION FINISHING LLC - ROCHESTER FACILITY,0,NA,0,,,0,0,,,0,40.705031,-80.291431,NEW CASTLE,,,,0,,1,Reported,N450,15074RMMTL49753,0
50,1987,1,250,Manganese,0,ERIE,0,0,0,,ERIE STRAYER,0,NA,0,,,0,0,,,0,42.100889,-80.121484,ERIE,,,,0,,1,Reported,7439965,16512RSTRY1851R,0
18550,1987,1,186,Copper  And Copper Compounds,0,BRACKENRIDGE,3061,0,0,,ATI FLAT ROLLED PRODUCTS HOLDINGS LLC,0,NA,0,,,0,0,,,0,40.6081,-79.7291,MONROEVILLE,ELLWOOD CITY,,,0,,1,Reported,N100,15014LLGHNRIVER,16
50,1987,1,0,Nitric acid,0,PHILADELPHIA,0,0,0,,HILLOCK ANODIZING INC,0,NA,0,,,0,0,,,0,40.014534,-75.056562,HATFIELD,,,,0,,1,Reported,7697372,19135HLLCK5101C,0
50,1987,1,6101,Certain glycol ethers,0,LANCASTER,0,0,0,,LSC COMMUNICATIONS / LANCASTER EAST,0,NA,0,,,0,0,,,0,40.04903,-76.26023,,,,,0,,1,Reported,N230,17601RRDNN216GR,0
25,1987,1,4154,1 3-Butadiene,0,MONACA,0,0,0,,BASF CORP,0,NA,0,,,0,0,,,0,40.660554,-80.347521,,,,,0,,1,Reported,106990,15061PLYSR370FR,0
50,1995,1,1101,Dicyclopentadiene,0,HANOVER,26270,0,0,,MCCLARIN PLASTICS LLC,0,NA,0,,,0,0,,,0,39.792479,-76.997984,YORK,,,,0,,1,Reported,77736,17331MCCLR100BL,0
50,1987,1,0,Polychlorinated biphenyls,0,BATH,0,0,0,,KEYSTONE CEMENT CO,0,NA,0,,,0,0,,,0,40.7159,-75.3985,FLANDERS,,,,0,,1,Reported,1336363,18014KYSTNRT329,0
30,1995,1,0,Nitrate compounds (water dissociable; reportable only when in aqueous solution),0,ALLENTOWN,0,0,0,,METEM - A GE POWER BUSINESS,0,NA,0,,,0,0,,,0,40.61848,-75.45525,,,,,0,,1,Reported,N511,18109MPRDC44UNI,0
30,1987,1,256,Methanol,0,MARS,0,0,0,,JAMES AUSTIN CO,0,NA,0,,,0,0,,,0,40.68074,-79.99957,,,,,0,,1,Reported,67561,16046JMSSTMARSV,0
30,1987,1,17,Manganese,0,CLEARFIELD,1068,0,0,,FORUM ENERGY TECHNOLOGIES - CLEARFIELD,0,NA,0,,,0,0,,,0,41.02831,-78.38897,MCELHATTAN,CLEARFIELD,,,0,,1,Reported,7439965,1683WFRMNR112IN,4.67
10,1987,1,930,Toluene,0,MIDDLETOWN,0,0,0,,HIGHSPIRE TERMINALS - DE LLC/HIGHSPIRE TERMINAL,0,NA,0,,,0,0,,,0,40.221389,-76.791111,LANCASTER,NEWBURGH,,,0,,1,Reported,108883,17105LDRDP900SE,12
30,1987,1,1.78,Zinc compounds,0,JEANNETTE,0,0,0,,OMNOVA SOLUTIONS INC JEANNETT E PA PLANT,0,NA,0,,,0,0,,,0,40.3252,-79.61308,WEST CARROLLTON,,,,0,,1,Reported,N982,15644GNCRPCHAMB,0
10,1987,1,12.83,Nickel,0,MANHEIM,249,0,0,,FL SMIDTH INC,0,NA,0,,,0,0,,,0,40.154167,-76.3925,LEBANON,BAINBRIDGE,,,0,,1,Reported,7440020,17545FLSMD262SC,1.636
30,1987,1,1,Nickel  And Nickel Compounds,0,SHARON,24.5,0,0,,SHARON COATING LLC,0,NA,0,,,0,0,,,0,41.23672,-80.50379,LOWELLVILLE,MATBRIIK,CANTON,,0,,1,Reported,N495,16146SHRNC277SH,0
30,1987,1,0,Copper,0,FOMBELL,0,0,0,,HONEYWELL ELEC MATERIALS,0,NA,0,,,0,0,,,0,40.80103,-80.19932,WHEELING,,,,0,,1,Reported,7440508,16123LTGRP195HA,0
30,1987,1,4,Copper,0,JONESTOWN,0,0,0,,TE CONNECTIVITY,0,NA,0,,,0,0,,,0,40.45854,-76.51256,INDIANAPOLIS,,,,0,,1,Reported,7440508,17038MPNCBRTE72,0
50,1987,1,774,Manganese,0,MC CONNELLSBURG,1962,0,0,,JLG INDUSTRIES INC 1 JLG DRIVE FACILITY,0,NA,0,,,0,0,,,0,39.92411,-77.98605,GREENCASTLE,HAGERSTOWN,,,0,,1,Reported,7439965,17233JLGNDJLGDR,0
20,1987,1,0,Maleic anhydride,0,CROYDON,0,0,0,,GEORGE S COYNE CHEMICAL CO INC,0,NA,0,,,0,0,,,0,40.096871,-74.878089,,,,,0,,,Reported,108316,19021GRGSC3015S,0
300,1995,1,440,n-Hexane,0,MIDLAND,0,0,0,,MPLX TERMINALS LLC - MIDLAND PA TERMINAL,0,NA,0,,,0,0,,,0,40.630132,-80.44152,,,,,0,,1,Reported,110543,15059MDLNDRTE68,0
50,1987,1,176,Nitric acid,0,MOUNTAIN TOP,0,0,0,,HYDRO EXTRUSION USA LLC,0,NA,0,,,0,0,,,0,41.140583,-75.89679,YORK,,,,0,,1,Reported,7697372,18707MDSTLELMWO,0
50,1987,1,52340,Ammonia,0,WHEATLAND,0,0,0,,ZEKELMAN INDUSTRIES CO DBA WHEATLAND TUBE CO-COUNCIL,0,NA,0,,,0,0,,,0,41.192514,-80.492279,,,,,0,,1,Reported,7664417,16161WHTLNCOUNC,964
50,1987,1,1,Manganese,0,FARRELL,28481.4,0,0,,NLMK PENNSYLVANIA LLC,0,NA,0,,,0,0,,,0,41.215633,-80.508364,INDIANOLA,NEW CASTLE,YOUNGSTOWN,,0,,1,Reported,7439965,16121DFRCF15ROE,7700
30,1987,1,3433.8,Methanol,0,READING,0,0,0,,BRENNTAG NORTHEAST LLC,0,NA,0,,,0,0,,,0,40.41702,-75.93381,GREENCASTLE,,,,0,,1,Reported,67561,19605TXTLCPOTTS,0
30,1987,1,0,Lead,0,EXPORT,0.00235,0,0,,ADVANCED MANUFACTURING TECHNOL OGIES INC,0,NA,0,,,0,0,,,0,40.39976,-79.61542,TWINSBURG,,,,0,,1,Reported,7439921,15632DVNCD9001C,0
30,1995,1,0,Diisocyanates,0,LEWISBERRY,0,0,0,,CYCLE CHEM INC,0,NA,0,,,0,0,,,0,40.16756,-76.83789,YORK,,,,0,,1,Reported,N120,1733WCYCLC55IND,0
30,1987,1,0,Lead,0,PHILADELPHIA,14.46,0,0,,US DEPARTMENT OF THE TREASURY US MINT AT PHILADELPHIA,0,NA,0,,,0,0,,,0,39.95396,-75.14789,EAST ALTON,MYERSTOWN,,,0,,1,Reported,7439921,19106NTDST151NI,0
50,1995,1,0,Diisocyanates,0,EPHRATA,0,0,0,,CHAMPION HOME BUILDERS INC,0,NA,0,,,0,0,,,0,40.20302,-76.15733,,,,,0,,,Reported,N120,17522RDMNH101GA,0
30,1987,1,1959.2,Toluene,0,READING,0,0,0,,BRENNTAG NORTHEAST LLC,0,NA,0,,,0,0,,,0,40.41702,-75.93381,GREENCASTLE,,,,0,,1,Reported,108883,19605TXTLCPOTTS,0
30,1987,1,26400,Ammonia,0,BETHLEHEM,0,0,0,,BETHLEHEM ENERGY CENTER,0,NA,0,,,0,0,,,0,40.61902,-75.31463,,,,,0,,1,Reported,7664417,18015CNCTV2254A,0
18505,1987,1,1.9,Lead  And Lead Compounds,0,LEECHBURG,0,0,0,,LEADING TECHNOLOGIES INC,0,NA,0,,,0,0,,,0,40.631127,-79.576362,MAPLE HEIGHTS,,,,0,,1,Reported,N420,15656LDNGT3PARK,0
50,1987,1,5312,Certain glycol ethers,0,LANCASTER,0,0,0,,LSC COMMUNICATIONS / LANCASTER WEST,0,NA,0,,,0,0,,,0,40.060016,-76.334926,,,,,0,,1,Reported,N230,17601RRDNN1375H,0
30,2012,1,1,Hydrogen sulfide,0,WARREN,0,0,0,,UNITED REFINING CO,0,NA,0,,,0,0,,,0,41.82949,-79.12468,,,,,0,,1,Reported,7783064,16365NTDRFPOBOX,0
30,1987,1,0,Nickel compounds,0,MC KEES ROCKS,0,0,0,,BPI INC-MCKEES ROCKS PA PLANT,0,NA,0,,,0,0,,,0,40.47802,-80.06217,,,,,0,,1,Reported,N495,1513WBPNCM149NB,0
50,1987,1,0,Chromium,0,ERIE,1,0,0,,UNION ELECTRIC STEEL CORP,0,NA,0,,,0,0,,,0,42.106529,-80.113439,CANTON,,,,0,,1,Reported,7440473,16501NNLCT1712G,0
30,1995,1,0,Nitrate compounds (water dissociable; reportable only when in aqueous solution),0,ERIE,0,0,0,,BASF CORP,0,NA,0,,,0,0,,,0,42.131944,-80.045833,DETROIT,,,,0,,1,Reported,N511,16503CLSCT1707G,125
30,1987,1,477,Copper,0,BETHLEHEM,0,0,0,,STRAHMAN VALVES INC,0,NA,0,,,0,0,,,0,40.66297,-75.29793,STOCKERTOWN,,,,0,,1,Reported,7440508,1802WSTRHM281BA,0
50,1987,1,319,Xylene (mixed isomers),0,READING,0,0,0,,BRENNTAG NORTHEAST - SNYDER ROAD,0,NA,0,,,0,0,,,0,40.429586,-75.932825,GRAFTON,,,,0,,1,Reported,1330207,1960WBRNNT619SB,0
50,1987,1,0,Zinc compounds,0,SCHUYLKILL HAVEN,490,0,0,,PRYSMIAN CABLES & SYSTEMS LLC,0,NA,0,,,0,0,,,0,40.634902,-76.180443,HEGINS,BELLEVILLE,FLEETWOOD,,0,,1,Reported,N982,17972TMQCBFOOTO,0
30,1987,1,0,Nitric acid,1,PUNXSUTAWNEY,0,0,0,,PUNXSUTAWNEY FINISHING WORKS,0,NA,0,,,0,0,,,0,40.9345,-78.98489,,,,,0,,1,Reported,7697372,15767BFGLC701MA,0
50,1987,1,0,Copper,0,DU BOIS,0,0,0,,GKN SINTER METALS LLC DUBOIS,0,NA,0,,,0,0,,,0,41.11889,-78.74588,ST. MARYS,,,,0,,1,Reported,7440508,15801LRLMF1TOMM,0
100,1987,1,2,Acrylic acid,0,ROCHESTER,0,0,0,,SHERWIN-WILLIAMS CO,0,NA,0,,,0,0,,,0,40.7115,-80.2885,BAKERSTOWN,GRAFTON,,,0,,1,Reported,79107,15074THVLS372CL,0
1,1987,1,60940,Cumene,0,PHILADELPHIA,0,0,0,,ADVANSIX RESINS & CHEMICALS LLC,0,NA,1,,,0,0,,,0,40.006327,-75.073622,EL DORADO,CORUNNA,BALTIMORE,,0,,1,Reported,98828,19137LLDSGMARGA,0
18550,1987,1,17584,Ethylene,0,CLAIRTON,0,0,0,,USS-CLAIRTON PLANT,0,NA,0,,,0,0,,,0,40.305088,-79.876911,WEST MIFFLIN,,,,0,,1,Reported,74851,15025SSCLR400ST,0
100,1987,1,819,Chromium Compounds(Except Chromite Ore Mined In The Transvaal Region),0,LATROBE,0,0,0,,ATI FLAT ROLLED PRODUCTS LLC-LATROBE PLANT,0,NA,0,,,0,0,,,0,40.329633,-79.370537,ELLWOOD CITY,SARVER,,,0,,1,Reported,N090,15650TLDYNROUTE,1
30,1987,1,0.17,Chromium,0,PITTSBURGH,0.42,0,0,,SUPERIOR FORGE & STEEL CORP,0,NA,0,,,0,0,,,0,40.43011,-79.98694,WASHINGTON,,,,0,,1,Reported,7440473,15203QLTYR1101M,0
1,1987,1,3246.84,Zinc (fume or dust),0,MARS,0,0,0,,CONCAST METAL PRODUCTS CO,0,NA,1,,,0,0,,,0,40.72334,-80.028392,,,,,0,,1,Reported,7440666,16046RSSNGMYOMA,0
30,1987,1,28.57,Lead compounds,0,COLUMBIA,258.8,0,0,,ANVIL INTERNATIONAL LLC,0,NA,0,,,0,0,,,0,40.03129,-76.48294,YORK,LEWISBERRY,,,0,,1,Reported,N420,17512GRNNL1411L,1.527
6,1987,1,1,Methyl isobutyl ketone,1,TYRONE,0,0,0,,ALBEMARLE CORP,0,NA,0,,,0,0,,,0,40.693119,-78.230157,AVON,,,,0,,1,Reported,108101,16686QLTYCINDUS,0
30,1995,1,1098.1,Diisocyanates,0,MONTGOMERY,0,0,0,,ST ENGINEERING HACKNEY INC,0,NA,0,,,0,0,,,0,41.18157,-76.84374,,,,,0,,1,Reported,N120,17752SPCLZ914SA,0
50,1987,1,0.004,Lead,0,SHARON,9.04,0,0,,SSAB WEAR SOLUTIONS ASTRALLOY,0,NA,0,,,0,0,,,0,41.226317,-80.515344,ERIE,,,,0,,1,Reported,7439921,1614WSTRLL251WH,0
50,1987,1,3,Manganese,0,PHILADELPHIA,0,0,0,,SANDMEYER STEEL CO,0,NA,0,,,0,0,,,0,40.10972,-75.034785,FAIRLESS HILLS,,,,0,,1,Reported,7439965,19116SNDMYONESA,0
30,2000,1,0.001379,Benzo[g h i]perylene,0,MANHEIM,0,0,0,,PENNSY SUPPLY INC EAST PETERSBURG HMA PLANT,0,NA,0,,,0,0,,,0,40.11566,-76.36054,,,,,0,,1,Reported,191242,1754WPNNSY2743L,0
50,1995,1,0,Diisocyanates,0,MORGANTOWN,0,0,0,,MORGAN TRUCK BODY LLC MORGANTOWN,0,NA,0,,,0,0,,,0,40.15588,-75.89344,,,,,0,,,Reported,N120,19543MRGNCONEMO,0
50,1987,1,0,Cobalt,0,POTTSTOWN,0,0,0,,TITAN INTERNATIONAL INC,0,NA,0,,,0,0,,,0,40.242907,-75.636707,,,,,0,,,Reported,7440484,19464NPCNCQUEEN,0
30,1987,1,0,Nickel,0,ASHLAND,0,0,0,,ASHLAND FOUNDRY & MACHINE WORKS,0,NA,0,,,0,0,,,0,40.7852,-76.3253,POTTSVILLE,,,,0,,1,Reported,7440020,17921GLDSPEASTC,0
50,1987,1,134,Nickel compounds,0,BUTLER,11384,0,0,,CLEVELAND-CLIFFS STEEL CORP /BUTLER WORKS,0,NA,0,,,0,98162,,,0,40.84446,-79.919205,CANTON,OREGON,WEST SUNBURY,,0,M2,0,Reported,N495,16003RMCDVROUTE,43
33,1987,1,132,Lead,0,LEETSDALE,3.3,0,0,,LIBERTAS COPPER LLC,0,NA,0,,,0,0,,,0,40.574131,-80.221311,IMPERIAL,LEETONIA,BEDFORD,,0,,1,Reported,7439921,15056HSSYC100WA,6.1
30,1987,1,1,Nickel,0,RIDGWAY,634,0,0,,HOEGANAES CORP,0,NA,0,,,0,0,,,0,41.43079,-78.73559,KANE,,,,0,,1,Reported,7440020,15853RCMTLRIVER,1
30,1987,1,0.311,Lead,0,PHILADELPHIA,0,0.001,0,,CARDONE INDUSTRIES,0,NA,0,,,0,0,,,0,40.03795,-75.1119,MORGANTOWN,,,,0,,1,Reported,7439921,19120MCRDN5660R,0
30,1994,1,188.03,Formic acid,0,LANCASTER,0,0,0,,CLARK FILTER,0,NA,0,,,0,0,,,0,40.04535,-76.40953,LEWISBERRY,,,,0,,1,Reported,64186,17601CLRKF3649H,0
18531,1987,1,1769,Nitric acid,0,DANBORO,0,0,0,,PENNENGINEERING,0,NA,1,,,0,0,,,0,40.363721,-75.138942,YORK,,,,0,,1,Reported,7697372,18916PNNNG5190O,0
35900,1987,1,35.5199,Lead compounds,0,SHIPPINGPORT,0,0,0,,BRUCE MANSFIELD POWER PLANT,1,NA,0,,,0,0,,,0,40.6344,-80.42,CINCINNATI,,,,0,,1,Reported,N420,15077FRSTNOFFRT,30.2759
30,1987,1,0,Copper,0,PHILIPSBURG,250,0,0,,PMG PENNSYLVANIA,0,NA,0,,,0,0,,,0,40.8927,-78.19187,ST. MARYS,,,,0,,1,Reported,7440508,1686WPMGPN187EN,0.2
10,1987,1,7.3,Manganese,0,STEELTON,104193,0,0,,DURA-BOND PIPE LLC,0,NA,0,,,0,0,,,0,40.209444,-76.800278,YORK,,,,0,,1,Reported,7439965,17113DRBND2716S,44.9
50,1995,1,83,Nitrate compounds (water dissociable; reportable only when in aqueous solution),0,HAZLETON,0,0,0,,DOBER GROUP,0,NA,0,,,0,0,,,0,40.928107,-76.050436,,,,,0,,1,Reported,N511,1820WDBRGR543FR,0
64258,1987,1,1301,Copper,0,WEST CHESTER,3189,0,0,,METALLURGICAL PRODUCTS CO,0,NA,0,,,0,0,,,0,39.97158,-75.59416,PHILADELPHIA,,,,0,,1,Reported,7440508,19381MTLLR810LI,22
30,1987,1,25795.4,Styrene,0,UNION CITY,0,0,0,,MOLDED FIBER GLASS / UNION CITY,0,NA,0,,,0,0,,,0,41.897,-79.85192,CLEVELAND,,,,0,,1,Reported,100425,16438MLDDF55FOU,0
81628,1987,1,0,Zinc compounds,0,BLUE RIDGE SUMMIT,0,0,0,,SPECIALTY GRANULES LLC,0,NA,0,,,0,0,,,0,39.74858,-77.45684,,,,,0,,,Reported,N982,17214GFCHMRT116,0
336,1987,1,12255,Sulfuric acid (acid aerosols including mists  vapors  gas  fog  and other airborne forms of any particle size),0,SHENANDOAH,0,0,0,,SAINT NICHOLAS COGENERATION PROJECT,0,NA,0,,,0,0,,,0,40.822464,-76.17337,,,,,0,,1,Reported,7664939,17976STNCHHWY54,0
30,1987,1,0,Cyanide compounds,1,MIDDLETOWN,0,0,0,,LIBRANDI'S MACHINE INC,0,NA,0,,,0,0,,,0,40.19522,-76.7413,,,,,0,,1,Reported,N106,1705WLBRND93AIR,0
20,1987,1,0,Certain glycol ethers,0,CROYDON,0,0,0,,GEORGE S COYNE CHEMICAL CO INC,0,NA,0,,,0,0,,,0,40.096871,-74.878089,,,,,0,,,Reported,N230,19021GRGSC3015S,0
5,1987,1,40,Copper,0,HANOVER,724,0,0,,RH SHEPPARD CO INC,0,NA,0,,,0,0,,,0,39.806296,-76.974402,WILLIAMSPORT,,,,0,,1,Reported,7440508,17331RHSHP247EM,4
30,1995,1,3413.2,Nicotine and salts,0,LANCASTER,0,0,10286.34,,LANCASTER LEAF TOBACCO CO OF PA INC,0,NA,0,,,0,0,,,0,40.05163,-76.26296,YORK,,,,0,,1,Reported,N503,17601LNCST207PI,0
50,1987,1,0,Methyl isobutyl ketone,0,PHILADELPHIA,0,0,0,,QUAKER CITY CHEMICALS,0,NA,0,,,0,0,,,0,40.02477,-75.028197,,,,,0,,,Reported,108101,19136QKRCT7360M,0
8,1995,1,0,Nitrate compounds (water dissociable; reportable only when in aqueous solution),0,TRAINER,0,0,0,,MONROE ENERGY LLC-TRAINER REFINERY,0,NA,0,,,0,0,,,0,39.829311,-75.401169,,,,,0,,1,Reported,N511,19061BPLCMPOSTR,251672
30,1987,1,0,1 2 4-Trimethylbenzene,0,EASTON,0,0,0,,TOWER PRODUCTS INC,0,NA,0,,,0,0,,,0,40.67354,-75.2492,,,,,0,,,Reported,95636,18043TWRCHPOBOX,0
25,1987,1,6609,Bromoform,0,WILLIAMSPORT,0,0,0,,LONZA GROUP INC,0,NA,0,,,0,0,,,0,41.230556,-77.080556,,,,,0,,1,Reported,75252,17701LNZNC3500T,0
50,1987,1,0,Phosphorus (yellow or white),0,PITTSBURGH,0,0,0,,MCCONWAY & TORLEY LLC PLT 1801,0,NA,0,,,0,0,,,0,40.478427,-79.961293,,,,,0,,,Reported,12185103,15201MCCNW10948,0
30,1995,1,1000,n-Hexane,1,MORRISVILLE,0,0,0,,GELEST INC,0,NA,0,,,0,0,,,0,40.17918,-74.76473,SOUTH PLAINFIELD,,,,0,,1,Reported,110543,19067GLSTN11EST,0
11003,1987,1,0,Benzoyl peroxide,0,LINWOOD,0,0,0,,ESSCHEM INC,0,NA,0,,,0,0,,,0,39.821666,-75.438055,GREENSBORO,,,,0,,1,Reported,94360,19061SSCHM4000C,0
50,1987,1,0,Mercury compounds,0,CROYDON,0,0,0,,OLDCASTLE PRECAST INC,0,NA,0,,,0,0,,,0,40.094178,-74.896546,BRISTOL,,,,0,,1,Reported,N458,19021CYGCN19PEN,0
50,1987,1,0,Chromium,0,AVONMORE,3770,0,0,,AKERS NATIONAL ROLL,2,NA,0,,,0,0,,,0,40.533463,-79.470361,CORAL,,,,0,,1,Reported,7440473,15618NTNLRRAILR,0
30,1995,1,0,Sodium nitrite,0,MEADVILLE,717.22,0,0,,ADVANCED CAST PRODUCTS INC,0,NA,0,,,0,0,,,0,41.62715,-80.16315,DUQUESNE,,,,0,,1,Reported,7632000,16335DVNCDPOBOX,0
30,1987,1,0,Nickel,0,ASTON,0,0,0,,PENNSYLVANIA MACHINE WORKS LLC,0,NA,0,,,0,0,,,0,39.84375,-75.40983,PHILADELPHIA,,,,0,,1,Reported,7440020,19013PNNSY100BE,0
30,1995,1,0,Nitrate compounds (water dissociable; reportable only when in aqueous solution),0,GREENCASTLE,0,0,0,,ELDORADO STONE - GREENCASTLE (ANTRIM COMMONS),0,NA,0,,,0,0,,,0,39.75997,-77.73446,,,,,0,,,Reported,N511,1722WLDRDSANTRI,0
35,1987,1,0,Copper,0,MERCERSBURG,0,0,0,,DL MARTIN CO,0,NA,0,,,0,0,,,0,39.834722,-77.902222,HAGERSTOWN,,,,0,,1,Reported,7440508,17236DLMRT25HAR,0
18550,1987,1,251,Lead  And Lead Compounds,0,BRACKENRIDGE,53,0,0,,ATI FLAT ROLLED PRODUCTS HOLDINGS LLC,0,NA,0,,,0,0,,,0,40.6081,-79.7291,SARVER,ELLWOOD CITY,,,0,,1,Reported,N420,15014LLGHNRIVER,27
50,1987,1,2993.64,Chromium,0,SCOTTDALE,196,0,0,,DURALOY TECHNOLOGIES INC,0,NA,0,,,0,0,,,0,40.0996,-79.5847,CARNEGIE,MCCLELLANDTOWN,,,0,,1,Reported,7440473,15683BLWKNBRIDG,1
30,1987,1,0,Nickel,0,DOWNINGTOWN,0,0,0,,BRANDYWINE MACHINE CO INC,0,NA,0,,,0,0,,,0,40.02464,-75.70775,HUNTINGDON VALLEY,PHILADELPHIA,,,0,,1,Reported,7440020,19335BRNDY300CR,0
17400,1987,1,2.8,Naphthalene,0,MARCUS HOOK,0,0,0,,SUNOCO LLC-RACE FUELS,0,NA,0,,,0,0,,,0,39.814609,-75.42227,,,,,0,,1,Reported,91203,19061SNRFNGREEN,0
30,1987,1,0,Chromium,0,SARVER,0,0,0,,METAL STAMPING CENTER,0,NA,0,,,0,0,,,0,40.73472,-79.76089,PITTSBURGH,,,,0,,1,Reported,7440473,16055BRGST275NO,0
